timestamp,source_ip,destination_ip,source_country,protocol,packet_size,dest_port,label,metadata
2026-02-07 10:05:38,45.33.12.30,10.0.5.89,FRA,SCTP,375,21,Normal,"{'chaos_factor': np.float64(0.25373663871268), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.19,10.0.5.37,JPN,TCP,781,443,Normal,"{'chaos_factor': np.float64(0.2537366393908125), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.14,10.0.5.11,KOR,ICMP,1500,21,Normal,"{'chaos_factor': np.float64(0.25373664002373614), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.31,10.0.5.71,IND,TCP,303,443,Normal,"{'chaos_factor': np.float64(0.25373664070186863), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.41,10.0.5.99,DEU,TCP,340,443,Normal,"{'chaos_factor': np.float64(0.2537366413347923), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.27,10.0.5.94,BRA,ICMP,2041,22,Brute Force,"{'chaos_factor': np.float64(0.25373664201292473), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.25,10.0.5.99,KOR,SCTP,1500,21,Normal,"{'chaos_factor': np.float64(0.2537366426684528), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.44,10.0.5.99,KOR,TCP,555,80,Normal,"{'chaos_factor': np.float64(0.25373664330137646), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.28,10.0.5.97,GBR,TCP,1500,22,Normal,"{'chaos_factor': np.float64(0.25373664393430007), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.20,10.0.5.81,CHN,SCTP,298,80,Normal,"{'chaos_factor': np.float64(0.253736644635037), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.47,10.0.5.53,KOR,ICMP,642,443,Normal,"{'chaos_factor': np.float64(0.25373664533577384), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.45,10.0.5.21,GBR,UDP,566,8080,Normal,"{'chaos_factor': np.float64(0.2537366460365107), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.39,10.0.5.30,FRA,SCTP,487,8080,Normal,"{'chaos_factor': np.float64(0.2537366466694343), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.25,10.0.5.21,KOR,TCP,2088,3389,Brute Force,"{'chaos_factor': np.float64(0.2537366472119403), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.2,10.0.5.89,IND,TCP,4457,8080,Exfiltration,"{'chaos_factor': np.float64(0.2537366478674683), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.48,10.0.5.43,FRA,ICMP,306,443,Normal,"{'chaos_factor': np.float64(0.25373664856820516), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.16,10.0.5.47,FRA,UDP,617,8080,Normal,"{'chaos_factor': np.float64(0.2537366492463376), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.15,10.0.5.31,IND,SCTP,0,8920,Port Scan,"{'chaos_factor': np.float64(0.2537366498792612), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.49,10.0.5.83,CHN,SCTP,438,80,Normal,"{'chaos_factor': np.float64(0.2537366505121848), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.41,10.0.5.59,CHN,ICMP,621,21,Normal,"{'chaos_factor': np.float64(0.2537366511903172), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.31,10.0.5.14,IND,SCTP,543,22,Normal,"{'chaos_factor': np.float64(0.2537366519362629), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.29,10.0.5.96,KOR,ICMP,0,38977,Port Scan,"{'chaos_factor': np.float64(0.2537366527726262), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.26,10.0.5.92,GBR,ICMP,4024,443,Exfiltration,"{'chaos_factor': np.float64(0.253736653473363), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.42,10.0.5.69,JPN,SCTP,151,443,Normal,"{'chaos_factor': np.float64(0.2537366540836822), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.12,10.0.5.96,JPN,ICMP,948,21,Normal,"{'chaos_factor': np.float64(0.2537366549200455), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.19,10.0.5.88,JPN,SCTP,260,443,Normal,"{'chaos_factor': np.float64(0.2537366556433867), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.43,10.0.5.50,RUS,SCTP,425,21,Normal,"{'chaos_factor': np.float64(0.2537366562989147), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.26,10.0.5.14,FRA,TCP,486,22,Normal,"{'chaos_factor': np.float64(0.2537366570448603), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.7,10.0.5.86,IND,UDP,571,8080,Normal,"{'chaos_factor': np.float64(0.2537366577455971), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.32,10.0.5.38,RUS,SCTP,142,80,Normal,"{'chaos_factor': np.float64(0.2537366584689383), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.26,10.0.5.60,IND,TCP,184,53,Normal,"{'chaos_factor': np.float64(0.25373665907925746), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.42,10.0.5.91,CHN,TCP,2042,3389,Brute Force,"{'chaos_factor': np.float64(0.2537366596669722), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.30,10.0.5.57,GBR,UDP,266,80,Normal,"{'chaos_factor': np.float64(0.25373666041291776), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.8,10.0.5.55,USA,UDP,765,53,Normal,"{'chaos_factor': np.float64(0.2537366609780281), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.45,10.0.5.28,FRA,ICMP,772,80,Normal,"{'chaos_factor': np.float64(0.25373666165616043), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.4,10.0.5.45,RUS,SCTP,2060,5432,Brute Force,"{'chaos_factor': np.float64(0.25373666246991927), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.15,10.0.5.77,RUS,ICMP,266,8080,Normal,"{'chaos_factor': np.float64(0.25373666319326044), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.19,10.0.5.69,RUS,ICMP,1500,80,Normal,"{'chaos_factor': np.float64(0.25373666391660166), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.16,10.0.5.99,KOR,TCP,3068,80,DDoS,"{'chaos_factor': np.float64(0.25373666452692073), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.42,10.0.5.88,FRA,TCP,1500,443,Normal,"{'chaos_factor': np.float64(0.2537366652502619), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.47,10.0.5.51,GBR,TCP,3013,8443,DDoS,"{'chaos_factor': np.float64(0.25373666590578986), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.15,10.0.5.99,USA,SCTP,84,22,Normal,"{'chaos_factor': np.float64(0.25373666653871335), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.5,10.0.5.66,JPN,TCP,40,22,Normal,"{'chaos_factor': np.float64(0.2537366672394501), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.6,10.0.5.41,USA,UDP,2097,3389,Brute Force,"{'chaos_factor': np.float64(0.253736667894978), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.30,10.0.5.15,USA,UDP,1500,21,Normal,"{'chaos_factor': np.float64(0.25373666857311034), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.17,10.0.5.67,GBR,TCP,1420,443,Normal,"{'chaos_factor': np.float64(0.2537366691834294), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.12,10.0.5.54,IND,UDP,2005,3389,Brute Force,"{'chaos_factor': np.float64(0.25373666981635296), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.40,10.0.5.89,KOR,ICMP,238,22,Normal,"{'chaos_factor': np.float64(0.2537366704040676), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.27,10.0.5.14,BRA,UDP,652,8080,Normal,"{'chaos_factor': np.float64(0.25373667108219994), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.12,10.0.5.42,JPN,UDP,2933,8080,Exfiltration,"{'chaos_factor': np.float64(0.2537366717377278), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.22,10.0.5.15,USA,ICMP,329,21,Normal,"{'chaos_factor': np.float64(0.25373667234804687), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.15,10.0.5.58,GBR,SCTP,428,22,Normal,"{'chaos_factor': np.float64(0.25373667298097036), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.46,10.0.5.60,CHN,ICMP,3078,443,DDoS,"{'chaos_factor': np.float64(0.25373667368170705), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.43,10.0.5.99,IND,UDP,150,8080,Normal,"{'chaos_factor': np.float64(0.25373667431463054), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.31,10.0.5.76,BRA,TCP,187,443,Normal,"{'chaos_factor': np.float64(0.2537366749023452), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.45,10.0.5.81,BRA,SCTP,3043,8443,DDoS,"{'chaos_factor': np.float64(0.25373667549005985), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.8,10.0.5.51,DEU,SCTP,281,53,Normal,"{'chaos_factor': np.float64(0.2537366761229833), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.31,10.0.5.44,KOR,UDP,125,443,Normal,"{'chaos_factor': np.float64(0.25373667673330236), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.44,10.0.5.93,KOR,UDP,118,8080,Normal,"{'chaos_factor': np.float64(0.25373667752445667), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.12,10.0.5.40,RUS,UDP,4559,443,Exfiltration,"{'chaos_factor': np.float64(0.2537366782704022), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.49,10.0.5.89,BRA,SCTP,907,443,Normal,"{'chaos_factor': np.float64(0.25373667897113883), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.21,10.0.5.87,BRA,SCTP,0,21411,Port Scan,"{'chaos_factor': np.float64(0.2537366795814579), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.25,10.0.5.74,KOR,TCP,3074,8443,DDoS,"{'chaos_factor': np.float64(0.25373668012396366), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.12,10.0.5.67,RUS,ICMP,589,22,Normal,"{'chaos_factor': np.float64(0.25373668082470036), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.20,10.0.5.96,GBR,UDP,582,22,Normal,"{'chaos_factor': np.float64(0.2537366814802282), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.26,10.0.5.61,KOR,UDP,391,53,Normal,"{'chaos_factor': np.float64(0.25373668211315165), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.14,10.0.5.47,FRA,TCP,0,25082,Port Scan,"{'chaos_factor': np.float64(0.2537366828817015), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.11,10.0.5.54,BRA,UDP,1500,53,Normal,"{'chaos_factor': np.float64(0.25373668353722933), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.4,10.0.5.90,USA,ICMP,1500,21,Normal,"{'chaos_factor': np.float64(0.25373668414754835), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.14,10.0.5.70,RUS,SCTP,1039,22,Normal,"{'chaos_factor': np.float64(0.2537366847804718), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.37,10.0.5.98,CHN,UDP,369,22,Normal,"{'chaos_factor': np.float64(0.25373668541339517), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.1,10.0.5.22,RUS,TCP,1500,80,Normal,"{'chaos_factor': np.float64(0.25373668606892297), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.11,10.0.5.56,USA,UDP,1500,80,Normal,"{'chaos_factor': np.float64(0.25373668674705524), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.6,10.0.5.39,KOR,TCP,2052,5432,Brute Force,"{'chaos_factor': np.float64(0.25373668747039624), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.27,10.0.5.13,JPN,TCP,40,8080,Normal,"{'chaos_factor': np.float64(0.2537366881033197), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.5,10.0.5.48,IND,UDP,203,80,Normal,"{'chaos_factor': np.float64(0.25373668880405625), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.18,10.0.5.44,KOR,SCTP,2083,22,Brute Force,"{'chaos_factor': np.float64(0.25373668964041934), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.37,10.0.5.47,FRA,ICMP,265,8080,Normal,"{'chaos_factor': np.float64(0.2537366903411559), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.30,10.0.5.10,RUS,SCTP,911,443,Normal,"{'chaos_factor': np.float64(0.2537366909966837), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.43,10.0.5.41,KOR,TCP,156,22,Normal,"{'chaos_factor': np.float64(0.25373669176523356), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.48,10.0.5.58,GBR,TCP,167,80,Normal,"{'chaos_factor': np.float64(0.2537366925789922), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.27,10.0.5.23,CHN,UDP,0,15363,Port Scan,"{'chaos_factor': np.float64(0.25373669337014637), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.10,10.0.5.97,RUS,UDP,612,443,Normal,"{'chaos_factor': np.float64(0.2537366943647402), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.41,10.0.5.95,JPN,SCTP,136,443,Normal,"{'chaos_factor': np.float64(0.25373669517849884), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.41,10.0.5.85,FRA,SCTP,540,22,Normal,"{'chaos_factor': np.float64(0.2537366961278839), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.36,10.0.5.19,IND,UDP,476,22,Normal,"{'chaos_factor': np.float64(0.2537366973485218), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.23,10.0.5.46,USA,UDP,1092,22,Normal,"{'chaos_factor': np.float64(0.25373669811707156), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.30,10.0.5.69,RUS,ICMP,334,53,Normal,"{'chaos_factor': np.float64(0.2537366991116654), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.28,10.0.5.37,IND,TCP,1500,80,Normal,"{'chaos_factor': np.float64(0.2537366999480284), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.35,10.0.5.31,GBR,ICMP,535,80,Normal,"{'chaos_factor': np.float64(0.25373670069397375), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.24,10.0.5.29,RUS,UDP,90,443,Normal,"{'chaos_factor': np.float64(0.25373670130429266), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.5,10.0.5.44,CHN,ICMP,2053,22,Brute Force,"{'chaos_factor': np.float64(0.25373670198242476), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.23,10.0.5.30,JPN,ICMP,395,443,Normal,"{'chaos_factor': np.float64(0.2537367026605569), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.21,10.0.5.83,IND,SCTP,321,8080,Normal,"{'chaos_factor': np.float64(0.2537367032482714), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.12,10.0.5.89,USA,SCTP,124,443,Normal,"{'chaos_factor': np.float64(0.25373670383598596), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.21,10.0.5.61,BRA,SCTP,289,443,Normal,"{'chaos_factor': np.float64(0.2537367044689092), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.24,10.0.5.68,BRA,TCP,0,1905,Port Scan,"{'chaos_factor': np.float64(0.25373670510183255), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.48,10.0.5.74,IND,SCTP,232,21,Normal,"{'chaos_factor': np.float64(0.2537367058477779), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.25,10.0.5.76,USA,UDP,200,53,Normal,"{'chaos_factor': np.float64(0.2537367065937232), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.43,10.0.5.99,DEU,ICMP,242,53,Normal,"{'chaos_factor': np.float64(0.25373670729445974), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.26,10.0.5.55,GBR,ICMP,391,80,Normal,"{'chaos_factor': np.float64(0.2537367079725918), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.2,10.0.5.45,JPN,SCTP,225,53,Normal,"{'chaos_factor': np.float64(0.2537367086507239), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.5,10.0.5.50,FRA,TCP,471,443,Normal,"{'chaos_factor': np.float64(0.2537367093966692), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.44,10.0.5.49,CHN,SCTP,354,443,Normal,"{'chaos_factor': np.float64(0.2537367100069881), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.2,10.0.5.86,DEU,TCP,247,80,Normal,"{'chaos_factor': np.float64(0.2537367105947026), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.45,10.0.5.49,GBR,UDP,845,8080,Normal,"{'chaos_factor': np.float64(0.25373671115981267), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.39,10.0.5.78,CHN,SCTP,703,21,Normal,"{'chaos_factor': np.float64(0.2537367118831535), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.20,10.0.5.33,RUS,TCP,4087,443,Exfiltration,"{'chaos_factor': np.float64(0.2537367126517032), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.26,10.0.5.91,DEU,TCP,604,22,Normal,"{'chaos_factor': np.float64(0.25373671323941765), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.3,10.0.5.78,CHN,ICMP,281,22,Normal,"{'chaos_factor': np.float64(0.25373671403057174), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.11,10.0.5.19,BRA,ICMP,231,21,Normal,"{'chaos_factor': np.float64(0.2537367147313082), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.32,10.0.5.47,CHN,SCTP,682,8080,Normal,"{'chaos_factor': np.float64(0.2537367153868359), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.10,10.0.5.54,CHN,SCTP,1500,8080,Normal,"{'chaos_factor': np.float64(0.2537367159519459), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.21,10.0.5.88,CHN,ICMP,3073,8443,DDoS,"{'chaos_factor': np.float64(0.25373671669789116), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.36,10.0.5.85,BRA,SCTP,147,22,Normal,"{'chaos_factor': np.float64(0.25373671739862763), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.48,10.0.5.24,RUS,TCP,87,443,Normal,"{'chaos_factor': np.float64(0.25373671812196846), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.4,10.0.5.99,IND,SCTP,623,443,Normal,"{'chaos_factor': np.float64(0.2537367187774961), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.18,10.0.5.42,JPN,UDP,267,22,Normal,"{'chaos_factor': np.float64(0.25373671941041936), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.3,10.0.5.80,GBR,SCTP,248,8080,Normal,"{'chaos_factor': np.float64(0.253736720065947), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.38,10.0.5.13,DEU,TCP,1461,8080,Normal,"{'chaos_factor': np.float64(0.253736720631057), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.48,10.0.5.48,FRA,UDP,259,443,Normal,"{'chaos_factor': np.float64(0.2537367213317934), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.12,10.0.5.91,JPN,TCP,515,22,Normal,"{'chaos_factor': np.float64(0.25373672196471664), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.28,10.0.5.93,GBR,UDP,209,22,Normal,"{'chaos_factor': np.float64(0.25373672289149707), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.40,10.0.5.70,FRA,ICMP,1500,53,Normal,"{'chaos_factor': np.float64(0.2537367235244203), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.15.40,10.0.5.80,RUS,SCTP,672,53,Normal,"{'chaos_factor': np.float64(0.2537367241347391), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.6,10.0.5.63,KOR,UDP,330,53,Normal,"{'chaos_factor': np.float64(0.2537367248580799), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.21,10.0.5.69,FRA,UDP,302,53,Normal,"{'chaos_factor': np.float64(0.2537367254005855), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.44,10.0.5.50,IND,TCP,3031,8443,DDoS,"{'chaos_factor': np.float64(0.2537367260109043), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.21,10.0.5.33,GBR,TCP,317,80,Normal,"{'chaos_factor': np.float64(0.2537367265986187), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.1,10.0.5.23,BRA,UDP,235,80,Normal,"{'chaos_factor': np.float64(0.2537367273219595), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.30,10.0.5.44,CHN,SCTP,2068,22,Brute Force,"{'chaos_factor': np.float64(0.2537367280453003), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.37,10.0.5.71,FRA,UDP,3052,8443,DDoS,"{'chaos_factor': np.float64(0.2537367286556191), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.14,10.0.5.54,IND,UDP,250,22,Normal,"{'chaos_factor': np.float64(0.25373672922072904), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.10,10.0.5.27,KOR,SCTP,2081,3389,Brute Force,"{'chaos_factor': np.float64(0.25373672985365225), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.29,10.0.5.49,CHN,SCTP,1025,21,Normal,"{'chaos_factor': np.float64(0.25373673044136663), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.29,10.0.5.79,USA,SCTP,693,443,Normal,"{'chaos_factor': np.float64(0.2537367310742898), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.11,10.0.5.14,BRA,UDP,1499,22,Normal,"{'chaos_factor': np.float64(0.25373673175242173), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.37,10.0.5.28,IND,UDP,189,53,Normal,"{'chaos_factor': np.float64(0.2537367324305537), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.16,10.0.5.63,GBR,SCTP,0,59416,Port Scan,"{'chaos_factor': np.float64(0.25373673301826805), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.48,10.0.5.40,DEU,ICMP,240,53,Normal,"{'chaos_factor': np.float64(0.25373673369640004), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.7,10.0.5.32,USA,UDP,289,22,Normal,"{'chaos_factor': np.float64(0.2537367344423452), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.11,10.0.5.25,DEU,TCP,1500,443,Normal,"{'chaos_factor': np.float64(0.25373673514308154), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.2,10.0.5.42,GBR,SCTP,413,53,Normal,"{'chaos_factor': np.float64(0.2537367357534003), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.14,10.0.5.60,DEU,SCTP,261,443,Normal,"{'chaos_factor': np.float64(0.2537367365219498), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.26,10.0.5.97,KOR,UDP,244,443,Normal,"{'chaos_factor': np.float64(0.2537367371322685), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.40,10.0.5.43,JPN,TCP,639,21,Normal,"{'chaos_factor': np.float64(0.25373673781040046), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.36,10.0.5.99,GBR,SCTP,446,8080,Normal,"{'chaos_factor': np.float64(0.2537367385563456), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.49,10.0.5.92,USA,TCP,3002,80,DDoS,"{'chaos_factor': np.float64(0.2537367392118731), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.21,10.0.5.93,DEU,UDP,701,80,Normal,"{'chaos_factor': np.float64(0.25373673993521384), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.8,10.0.5.41,IND,ICMP,328,443,Normal,"{'chaos_factor': np.float64(0.25373674059074136), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.36,10.0.5.25,IND,UDP,139,53,Normal,"{'chaos_factor': np.float64(0.2537367419017964), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.17.24,10.0.5.90,RUS,ICMP,375,443,Normal,"{'chaos_factor': np.float64(0.25373674282857667), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.18,10.0.5.90,FRA,ICMP,0,11143,Port Scan,"{'chaos_factor': np.float64(0.253736743416291), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.14.15,10.0.5.92,RUS,ICMP,179,53,Normal,"{'chaos_factor': np.float64(0.2537367440944229), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.16,10.0.5.10,BRA,SCTP,389,53,Normal,"{'chaos_factor': np.float64(0.2537367447499504), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.32,10.0.5.65,BRA,TCP,375,80,Normal,"{'chaos_factor': np.float64(0.25373674540547786), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.27,10.0.5.49,BRA,SCTP,2037,22,Brute Force,"{'chaos_factor': np.float64(0.25373674608360974), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.31,10.0.5.62,DEU,UDP,407,21,Normal,"{'chaos_factor': np.float64(0.2537367467391372), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.10.41,10.0.5.53,BRA,TCP,315,80,Normal,"{'chaos_factor': np.float64(0.25373674739466473), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.19.16,10.0.5.87,RUS,TCP,487,21,Normal,"{'chaos_factor': np.float64(0.25373674814060976), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.43,10.0.5.96,CHN,ICMP,3577,8080,Exfiltration,"{'chaos_factor': np.float64(0.2537367488639504), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.49,10.0.5.41,CHN,UDP,0,47109,Port Scan,"{'chaos_factor': np.float64(0.2537367496098955), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.13.33,10.0.5.64,FRA,ICMP,3087,8443,DDoS,"{'chaos_factor': np.float64(0.25373675031063175), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.16.37,10.0.5.41,FRA,TCP,1050,80,Normal,"{'chaos_factor': np.float64(0.2537367510339724), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.18.8,10.0.5.66,DEU,SCTP,3013,80,DDoS,"{'chaos_factor': np.float64(0.2537367518251262), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.12.36,10.0.5.86,FRA,UDP,347,21,Normal,"{'chaos_factor': np.float64(0.25373675250325806), 'entropy_flag': True}"
2026-02-07 10:05:38,45.33.11.19,10.0.5.75,CHN,ICMP,89,21,Normal,"{'chaos_factor': np.float64(0.25373675318138994), 'entropy_flag': True}"
